% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.231214	1	1	6	3.73396e-12	7872.57	0
0.231214	1	2	3	2.01179e-12	4241.61	0
0.231214	1	3	4	3.66199e-12	7720.83	0
0.231214	1	4	2	3.99716e-11	84275	0
0.231214	1	5	1	1.98959e-12	4194.8	0
0.231214	2	6	1	2.09076e-12	4408.1	0
0.231214	2	7	2	2.66317e-12	5614.94	0
0.231214	2	8	3	6.20262e-11	130774	0
0.231214	2	9	4	6.79851e-12	14333.8	0
0.231214	2	10	5	2.95219e-11	62243.1	0
0.231214	3	11	1	1.82885e-11	38558.9	0
0.231214	3	12	3	5.97369e-12	12594.7	0
0.231214	3	13	4	5.01955e-12	10583.1	0
0.231214	3	14	5	2.5549e-12	5386.67	0
0.231214	3	15	2	1.71512e-10	361612	0
0.231214	4	16	4	9.95436e-12	20987.5	0
0.231214	4	17	3	8.82149e-12	18599	0
0.231214	4	18	1	1.90509e-12	4016.63	0
0.231214	4	19	6	1.75937e-12	3709.41	0
0.231214	4	20	2	1.09183e-11	23019.9	0
0.232214	1	1	6	3.73396e-12	7872.57	0
0.232214	1	2	3	2.01179e-12	4241.61	0
0.232214	1	3	4	3.66199e-12	7720.83	0
0.232214	1	4	2	3.99716e-11	84275	0
0.232214	1	5	1	1.98959e-12	4194.8	0
0.232214	2	6	1	2.09076e-12	4408.1	0
0.232214	2	7	2	2.66317e-12	5614.94	0
0.232214	2	8	3	6.20262e-11	130774	0
0.232214	2	9	4	6.79851e-12	14333.8	0
0.232214	2	10	5	2.95219e-11	62243.1	0
0.232214	3	11	1	1.82885e-11	38558.9	0
0.232214	3	12	3	5.97369e-12	12594.7	0
0.232214	3	13	4	5.01955e-12	10583.1	0
0.232214	3	14	5	2.5549e-12	5386.67	0
0.232214	3	15	2	1.71512e-10	361612	0
0.232214	4	16	4	9.95436e-12	20987.5	0
0.232214	4	17	3	8.82149e-12	18599	0
0.232214	4	18	1	1.90509e-12	4016.63	0
0.232214	4	19	6	1.75937e-12	3709.41	0
0.232214	4	20	2	1.09183e-11	23019.9	0
0.233214	1	1	6	3.73396e-12	7872.57	0
0.233214	1	2	3	2.01179e-12	4241.61	0
0.233214	1	3	4	3.66199e-12	7720.83	0
0.233214	1	4	2	3.99716e-11	84275	0
0.233214	1	5	1	1.98959e-12	4194.8	0
0.233214	2	6	1	2.09076e-12	4408.1	0
0.233214	2	7	2	2.66317e-12	5614.94	0
0.233214	2	8	3	6.20262e-11	130774	0
0.233214	2	9	4	6.79851e-12	14333.8	0
0.233214	2	10	5	2.95219e-11	62243.1	0
0.233214	3	11	1	1.82885e-11	38558.9	0
0.233214	3	12	3	5.97369e-12	12594.7	0
0.233214	3	13	4	5.01955e-12	10583.1	0
0.233214	3	14	5	2.5549e-12	5386.67	0
0.233214	3	15	2	1.71512e-10	361612	0
0.233214	4	16	4	9.95436e-12	20987.5	0
0.233214	4	17	3	8.82149e-12	18599	0
0.233214	4	18	1	1.90509e-12	4016.63	0
0.233214	4	19	6	1.75937e-12	3709.41	0
0.233214	4	20	2	1.09183e-11	23019.9	0
0.234214	1	1	6	3.73396e-12	7872.57	0
0.234214	1	2	3	2.01179e-12	4241.61	0
0.234214	1	3	4	3.66199e-12	7720.83	0
0.234214	1	4	2	3.99716e-11	84275	0
0.234214	1	5	1	1.98959e-12	4194.8	0
0.234214	2	6	1	2.09076e-12	4408.1	0
0.234214	2	7	2	2.66317e-12	5614.94	0
0.234214	2	8	3	6.20262e-11	130774	0
0.234214	2	9	4	6.79851e-12	14333.8	0
0.234214	2	10	5	2.95219e-11	62243.1	0
0.234214	3	11	1	1.82885e-11	38558.9	0
0.234214	3	12	3	5.97369e-12	12594.7	0
0.234214	3	13	4	5.01955e-12	10583.1	0
0.234214	3	14	5	2.5549e-12	5386.67	0
0.234214	3	15	2	1.71512e-10	361612	0
0.234214	4	16	4	9.95436e-12	20987.5	0
0.234214	4	17	3	8.82149e-12	18599	0
0.234214	4	18	1	1.90509e-12	4016.63	0
0.234214	4	19	6	1.75937e-12	3709.41	0
0.234214	4	20	2	1.09183e-11	23019.9	0
0.235214	1	1	6	3.73396e-12	7872.57	0
0.235214	1	2	3	2.01179e-12	4241.61	0
0.235214	1	3	4	3.66199e-12	7720.83	0
0.235214	1	4	2	3.99716e-11	84275	0
0.235214	1	5	1	1.98959e-12	4194.8	0
0.235214	2	6	1	2.09076e-12	4408.1	0
0.235214	2	7	2	2.66317e-12	5614.94	0
0.235214	2	8	3	6.20262e-11	130774	0
0.235214	2	9	4	6.79851e-12	14333.8	0
0.235214	2	10	5	2.95219e-11	62243.1	0
0.235214	3	11	1	1.82885e-11	38558.9	0
0.235214	3	12	3	5.97369e-12	12594.7	0
0.235214	3	13	4	5.01955e-12	10583.1	0
0.235214	3	14	5	2.5549e-12	5386.67	0
0.235214	3	15	2	1.71512e-10	361612	0
0.235214	4	16	4	9.95436e-12	20987.5	0
0.235214	4	17	3	8.82149e-12	18599	0
0.235214	4	18	1	1.90509e-12	4016.63	0
0.235214	4	19	6	1.75937e-12	3709.41	0
0.235214	4	20	2	1.09183e-11	23019.9	0
0.236214	1	1	6	3.73396e-12	7872.57	0
0.236214	1	2	3	2.01179e-12	4241.61	0
0.236214	1	3	4	3.66199e-12	7720.83	0
0.236214	1	4	2	3.99716e-11	84275	0
0.236214	1	5	1	1.98959e-12	4194.8	0
0.236214	2	6	1	2.09076e-12	4408.1	0
0.236214	2	7	2	2.66317e-12	5614.94	0
0.236214	2	8	3	6.20262e-11	130774	0
0.236214	2	9	4	6.79851e-12	14333.8	0
0.236214	2	10	5	2.95219e-11	62243.1	0
0.236214	3	11	1	1.82885e-11	38558.9	0
0.236214	3	12	3	5.97369e-12	12594.7	0
0.236214	3	13	4	5.01955e-12	10583.1	0
0.236214	3	14	5	2.5549e-12	5386.67	0
0.236214	3	15	2	1.71512e-10	361612	0
0.236214	4	16	4	9.95436e-12	20987.5	0
0.236214	4	17	3	8.82149e-12	18599	0
0.236214	4	18	1	1.90509e-12	4016.63	0
0.236214	4	19	6	1.75937e-12	3709.41	0
0.236214	4	20	2	1.09183e-11	23019.9	0
0.237214	1	1	6	3.73396e-12	7872.57	0
0.237214	1	2	3	2.01179e-12	4241.61	0
0.237214	1	3	4	3.66199e-12	7720.83	0
0.237214	1	4	2	3.99716e-11	84275	0
0.237214	1	5	1	1.98959e-12	4194.8	0
0.237214	2	6	1	2.09076e-12	4408.1	0
0.237214	2	7	2	2.66317e-12	5614.94	0
0.237214	2	8	3	6.20262e-11	130774	0
0.237214	2	9	4	6.79851e-12	14333.8	0
0.237214	2	10	5	2.95219e-11	62243.1	0
0.237214	3	11	1	1.82885e-11	38558.9	0
0.237214	3	12	3	5.97369e-12	12594.7	0
0.237214	3	13	4	5.01955e-12	10583.1	0
0.237214	3	14	5	2.5549e-12	5386.67	0
0.237214	3	15	2	1.71512e-10	361612	0
0.237214	4	16	4	9.95436e-12	20987.5	0
0.237214	4	17	3	8.82149e-12	18599	0
0.237214	4	18	1	1.90509e-12	4016.63	0
0.237214	4	19	6	1.75937e-12	3709.41	0
0.237214	4	20	2	1.09183e-11	23019.9	0
0.238214	1	1	6	3.73396e-12	7872.57	0
0.238214	1	2	3	2.01179e-12	4241.61	0
0.238214	1	3	4	3.66199e-12	7720.83	0
0.238214	1	4	2	3.99716e-11	84275	0
0.238214	1	5	1	1.98959e-12	4194.8	0
0.238214	2	6	1	2.09076e-12	4408.1	0
0.238214	2	7	2	2.66317e-12	5614.94	0
0.238214	2	8	3	6.20262e-11	130774	0
0.238214	2	9	4	6.79851e-12	14333.8	0
0.238214	2	10	5	2.95219e-11	62243.1	0
0.238214	3	11	1	1.82885e-11	38558.9	0
0.238214	3	12	3	5.97369e-12	12594.7	0
0.238214	3	13	4	5.01955e-12	10583.1	0
0.238214	3	14	5	2.5549e-12	5386.67	0
0.238214	3	15	2	1.71512e-10	361612	0
0.238214	4	16	4	9.95436e-12	20987.5	0
0.238214	4	17	3	8.82149e-12	18599	0
0.238214	4	18	1	1.90509e-12	4016.63	0
0.238214	4	19	6	1.75937e-12	3709.41	0
0.238214	4	20	2	1.09183e-11	23019.9	0
0.239214	1	1	6	3.73396e-12	7872.57	0
0.239214	1	2	3	2.01179e-12	4241.61	0
0.239214	1	3	4	3.66199e-12	7720.83	0
0.239214	1	4	2	3.99716e-11	84275	0
0.239214	1	5	1	1.98959e-12	4194.8	0
0.239214	2	6	1	2.09076e-12	4408.1	0
0.239214	2	7	2	2.66317e-12	5614.94	0
0.239214	2	8	3	6.20262e-11	130774	0
0.239214	2	9	4	6.79851e-12	14333.8	0
0.239214	2	10	5	2.95219e-11	62243.1	0
0.239214	3	11	1	1.82885e-11	38558.9	0
0.239214	3	12	3	5.97369e-12	12594.7	0
0.239214	3	13	4	5.01955e-12	10583.1	0
0.239214	3	14	5	2.5549e-12	5386.67	0
0.239214	3	15	2	1.71512e-10	361612	0
0.239214	4	16	4	9.95436e-12	20987.5	0
0.239214	4	17	3	8.82149e-12	18599	0
0.239214	4	18	1	1.90509e-12	4016.63	0
0.239214	4	19	6	1.75937e-12	3709.41	0
0.239214	4	20	2	1.09183e-11	23019.9	0
0.240214	1	1	6	3.73396e-12	7872.57	0
0.240214	1	2	3	2.01179e-12	4241.61	0
0.240214	1	3	4	3.66199e-12	7720.83	0
0.240214	1	4	2	3.99716e-11	84275	0
0.240214	1	5	1	1.98959e-12	4194.8	0
0.240214	2	6	1	2.09076e-12	4408.1	0
0.240214	2	7	2	2.66317e-12	5614.94	0
0.240214	2	8	3	6.20262e-11	130774	0
0.240214	2	9	4	6.79851e-12	14333.8	0
0.240214	2	10	5	2.95219e-11	62243.1	0
0.240214	3	11	1	1.82885e-11	38558.9	0
0.240214	3	12	3	5.97369e-12	12594.7	0
0.240214	3	13	4	5.01955e-12	10583.1	0
0.240214	3	14	5	2.5549e-12	5386.67	0
0.240214	3	15	2	1.71512e-10	361612	0
0.240214	4	16	4	9.95436e-12	20987.5	0
0.240214	4	17	3	8.82149e-12	18599	0
0.240214	4	18	1	1.90509e-12	4016.63	0
0.240214	4	19	6	1.75937e-12	3709.41	0
0.240214	4	20	2	1.09183e-11	23019.9	0
0.241214	1	1	6	3.73396e-12	7872.57	0
0.241214	1	2	3	2.01179e-12	4241.61	0
0.241214	1	3	4	3.66199e-12	7720.83	0
0.241214	1	4	2	3.99716e-11	84275	0
0.241214	1	5	1	1.98959e-12	4194.8	0
0.241214	2	6	1	2.09076e-12	4408.1	0
0.241214	2	7	2	2.66317e-12	5614.94	0
0.241214	2	8	3	6.20262e-11	130774	0
0.241214	2	9	4	6.79851e-12	14333.8	0
0.241214	2	10	5	2.95219e-11	62243.1	0
0.241214	3	11	1	1.82885e-11	38558.9	0
0.241214	3	12	3	5.97369e-12	12594.7	0
0.241214	3	13	4	5.01955e-12	10583.1	0
0.241214	3	14	5	2.5549e-12	5386.67	0
0.241214	3	15	2	1.71512e-10	361612	0
0.241214	4	16	4	9.95436e-12	20987.5	0
0.241214	4	17	3	8.82149e-12	18599	0
0.241214	4	18	1	1.90509e-12	4016.63	0
0.241214	4	19	6	1.75937e-12	3709.41	0
0.241214	4	20	2	1.09183e-11	23019.9	0
0.242214	1	1	6	3.73396e-12	7872.57	0
0.242214	1	2	3	2.01179e-12	4241.61	0
0.242214	1	3	4	3.66199e-12	7720.83	0
0.242214	1	4	2	3.99716e-11	84275	0
0.242214	1	5	1	1.98959e-12	4194.8	0
0.242214	2	6	1	2.09076e-12	4408.1	0
0.242214	2	7	2	2.66317e-12	5614.94	0
0.242214	2	8	3	6.20262e-11	130774	0
0.242214	2	9	4	6.79851e-12	14333.8	0
0.242214	2	10	5	2.95219e-11	62243.1	0
0.242214	3	11	1	1.82885e-11	38558.9	0
0.242214	3	12	3	5.97369e-12	12594.7	0
0.242214	3	13	4	5.01955e-12	10583.1	0
0.242214	3	14	5	2.5549e-12	5386.67	0
0.242214	3	15	2	1.71512e-10	361612	0
0.242214	4	16	4	9.95436e-12	20987.5	0
0.242214	4	17	3	8.82149e-12	18599	0
0.242214	4	18	1	1.90509e-12	4016.63	0
0.242214	4	19	6	1.75937e-12	3709.41	0
0.242214	4	20	2	1.09183e-11	23019.9	0
0.243214	1	1	6	3.73396e-12	7872.57	0
0.243214	1	2	3	2.01179e-12	4241.61	0
0.243214	1	3	4	3.66199e-12	7720.83	0
0.243214	1	4	2	3.99716e-11	84275	0
0.243214	1	5	1	1.98959e-12	4194.8	0
0.243214	2	6	1	2.09076e-12	4408.1	0
0.243214	2	7	2	2.66317e-12	5614.94	0
0.243214	2	8	3	6.20262e-11	130774	0
0.243214	2	9	4	6.79851e-12	14333.8	0
0.243214	2	10	5	2.95219e-11	62243.1	0
0.243214	3	11	1	1.82885e-11	38558.9	0
0.243214	3	12	3	5.97369e-12	12594.7	0
0.243214	3	13	4	5.01955e-12	10583.1	0
0.243214	3	14	5	2.5549e-12	5386.67	0
0.243214	3	15	2	1.71512e-10	361612	0
0.243214	4	16	4	9.95436e-12	20987.5	0
0.243214	4	17	3	8.82149e-12	18599	0
0.243214	4	18	1	1.90509e-12	4016.63	0
0.243214	4	19	6	1.75937e-12	3709.41	0
0.243214	4	20	2	1.09183e-11	23019.9	0
0.244214	1	1	6	3.73396e-12	7872.57	0
0.244214	1	2	3	2.01179e-12	4241.61	0
0.244214	1	3	4	3.66199e-12	7720.83	0
0.244214	1	4	2	3.99716e-11	84275	0
0.244214	1	5	1	1.98959e-12	4194.8	0
0.244214	2	6	1	2.09076e-12	4408.1	0
0.244214	2	7	2	2.66317e-12	5614.94	0
0.244214	2	8	3	6.20262e-11	130774	0
0.244214	2	9	4	6.79851e-12	14333.8	0
0.244214	2	10	5	2.95219e-11	62243.1	0
0.244214	3	11	1	1.82885e-11	38558.9	0
0.244214	3	12	3	5.97369e-12	12594.7	0
0.244214	3	13	4	5.01955e-12	10583.1	0
0.244214	3	14	5	2.5549e-12	5386.67	0
0.244214	3	15	2	1.71512e-10	361612	0
0.244214	4	16	4	9.95436e-12	20987.5	0
0.244214	4	17	3	8.82149e-12	18599	0
0.244214	4	18	1	1.90509e-12	4016.63	0
0.244214	4	19	6	1.75937e-12	3709.41	0
0.244214	4	20	2	1.09183e-11	23019.9	0
0.245214	1	1	6	3.73396e-12	7872.57	0
0.245214	1	2	3	2.01179e-12	4241.61	0
0.245214	1	3	4	3.66199e-12	7720.83	0
0.245214	1	4	2	3.99716e-11	84275	0
0.245214	1	5	1	1.98959e-12	4194.8	0
0.245214	2	6	1	2.09076e-12	4408.1	0
0.245214	2	7	2	2.66317e-12	5614.94	0
0.245214	2	8	3	6.20262e-11	130774	0
0.245214	2	9	4	6.79851e-12	14333.8	0
0.245214	2	10	5	2.95219e-11	62243.1	0
0.245214	3	11	1	1.82885e-11	38558.9	0
0.245214	3	12	3	5.97369e-12	12594.7	0
0.245214	3	13	4	5.01955e-12	10583.1	0
0.245214	3	14	5	2.5549e-12	5386.67	0
0.245214	3	15	2	1.71512e-10	361612	0
0.245214	4	16	4	9.95436e-12	20987.5	0
0.245214	4	17	3	8.82149e-12	18599	0
0.245214	4	18	1	1.90509e-12	4016.63	0
0.245214	4	19	6	1.75937e-12	3709.41	0
0.245214	4	20	2	1.09183e-11	23019.9	0
0.246214	1	1	6	3.73396e-12	7872.57	0
0.246214	1	2	3	2.01179e-12	4241.61	0
0.246214	1	3	4	3.66199e-12	7720.83	0
0.246214	1	4	2	3.99716e-11	84275	0
0.246214	1	5	1	1.98959e-12	4194.8	0
0.246214	2	6	1	2.09076e-12	4408.1	0
0.246214	2	7	2	2.66317e-12	5614.94	0
0.246214	2	8	3	6.20262e-11	130774	0
0.246214	2	9	4	6.79851e-12	14333.8	0
0.246214	2	10	5	2.95219e-11	62243.1	0
0.246214	3	11	1	1.82885e-11	38558.9	0
0.246214	3	12	3	5.97369e-12	12594.7	0
0.246214	3	13	4	5.01955e-12	10583.1	0
0.246214	3	14	5	2.5549e-12	5386.67	0
0.246214	3	15	2	1.71512e-10	361612	0
0.246214	4	16	4	9.95436e-12	20987.5	0
0.246214	4	17	3	8.82149e-12	18599	0
0.246214	4	18	1	1.90509e-12	4016.63	0
0.246214	4	19	6	1.75937e-12	3709.41	0
0.246214	4	20	2	1.09183e-11	23019.9	0
0.247214	1	1	6	3.73396e-12	7872.57	0
0.247214	1	2	3	2.01179e-12	4241.61	0
0.247214	1	3	4	3.66199e-12	7720.83	0
0.247214	1	4	2	3.99716e-11	84275	0
0.247214	1	5	1	1.98959e-12	4194.8	0
0.247214	2	6	1	2.09076e-12	4408.1	0
0.247214	2	7	2	2.66317e-12	5614.94	0
0.247214	2	8	3	6.20262e-11	130774	0
0.247214	2	9	4	6.79851e-12	14333.8	0
0.247214	2	10	5	2.95219e-11	62243.1	0
0.247214	3	11	1	1.82885e-11	38558.9	0
0.247214	3	12	3	5.97369e-12	12594.7	0
0.247214	3	13	4	5.01955e-12	10583.1	0
0.247214	3	14	5	2.5549e-12	5386.67	0
0.247214	3	15	2	1.71512e-10	361612	0
0.247214	4	16	4	9.95436e-12	20987.5	0
0.247214	4	17	3	8.82149e-12	18599	0
0.247214	4	18	1	1.90509e-12	4016.63	0
0.247214	4	19	6	1.75937e-12	3709.41	0
0.247214	4	20	2	1.09183e-11	23019.9	0
0.248214	1	1	6	3.73396e-12	7872.57	0
0.248214	1	2	3	2.01179e-12	4241.61	0
0.248214	1	3	4	3.66199e-12	7720.83	0
0.248214	1	4	2	3.99716e-11	84275	0
0.248214	1	5	1	1.98959e-12	4194.8	0
0.248214	2	6	1	2.09076e-12	4408.1	0
0.248214	2	7	2	2.66317e-12	5614.94	0
0.248214	2	8	3	6.20262e-11	130774	0
0.248214	2	9	4	6.79851e-12	14333.8	0
0.248214	2	10	5	2.95219e-11	62243.1	0
0.248214	3	11	1	1.82885e-11	38558.9	0
0.248214	3	12	3	5.97369e-12	12594.7	0
0.248214	3	13	4	5.01955e-12	10583.1	0
0.248214	3	14	5	2.5549e-12	5386.67	0
0.248214	3	15	2	1.71512e-10	361612	0
0.248214	4	16	4	9.95436e-12	20987.5	0
0.248214	4	17	3	8.82149e-12	18599	0
0.248214	4	18	1	1.90509e-12	4016.63	0
0.248214	4	19	6	1.75937e-12	3709.41	0
0.248214	4	20	2	1.09183e-11	23019.9	0
0.249214	1	1	6	3.73396e-12	7872.57	0
0.249214	1	2	3	2.01179e-12	4241.61	0
0.249214	1	3	4	3.66199e-12	7720.83	0
0.249214	1	4	2	3.99716e-11	84275	0
0.249214	1	5	1	1.98959e-12	4194.8	0
0.249214	2	6	1	2.09076e-12	4408.1	0
0.249214	2	7	2	2.66317e-12	5614.94	0
0.249214	2	8	3	6.20262e-11	130774	0
0.249214	2	9	4	6.79851e-12	14333.8	0
0.249214	2	10	5	2.95219e-11	62243.1	0
0.249214	3	11	1	1.82885e-11	38558.9	0
0.249214	3	12	3	5.97369e-12	12594.7	0
0.249214	3	13	4	5.01955e-12	10583.1	0
0.249214	3	14	5	2.5549e-12	5386.67	0
0.249214	3	15	2	1.71512e-10	361612	0
0.249214	4	16	4	9.95436e-12	20987.5	0
0.249214	4	17	3	8.82149e-12	18599	0
0.249214	4	18	1	1.90509e-12	4016.63	0
0.249214	4	19	6	1.75937e-12	3709.41	0
0.249214	4	20	2	1.09183e-11	23019.9	0
0.250214	1	1	6	3.73396e-12	7872.57	0
0.250214	1	2	3	2.01179e-12	4241.61	0
0.250214	1	3	4	3.66199e-12	7720.83	0
0.250214	1	4	2	3.99716e-11	84275	0
0.250214	1	5	1	1.98959e-12	4194.8	0
0.250214	2	6	1	2.09076e-12	4408.1	0
0.250214	2	7	2	2.66317e-12	5614.94	0
0.250214	2	8	3	6.20262e-11	130774	0
0.250214	2	9	4	6.79851e-12	14333.8	0
0.250214	2	10	5	2.95219e-11	62243.1	0
0.250214	3	11	1	1.82885e-11	38558.9	0
0.250214	3	12	3	5.97369e-12	12594.7	0
0.250214	3	13	4	5.01955e-12	10583.1	0
0.250214	3	14	5	2.5549e-12	5386.67	0
0.250214	3	15	2	1.71512e-10	361612	0
0.250214	4	16	4	9.95436e-12	20987.5	0
0.250214	4	17	3	8.82149e-12	18599	0
0.250214	4	18	1	1.90509e-12	4016.63	0
0.250214	4	19	6	1.75937e-12	3709.41	0
0.250214	4	20	2	1.09183e-11	23019.9	0
0.251214	1	1	6	3.73396e-12	7872.57	0
0.251214	1	2	3	2.01179e-12	4241.61	0
0.251214	1	3	4	3.66199e-12	7720.83	0
0.251214	1	4	2	3.99716e-11	84275	0
0.251214	1	5	1	1.98959e-12	4194.8	0
0.251214	2	6	1	2.09076e-12	4408.1	0
0.251214	2	7	2	2.66317e-12	5614.94	0
0.251214	2	8	3	6.20262e-11	130774	0
0.251214	2	9	4	6.79851e-12	14333.8	0
0.251214	2	10	5	2.95219e-11	62243.1	0
0.251214	3	11	1	1.82885e-11	38558.9	0
0.251214	3	12	3	5.97369e-12	12594.7	0
0.251214	3	13	4	5.01955e-12	10583.1	0
0.251214	3	14	5	2.5549e-12	5386.67	0
0.251214	3	15	2	1.71512e-10	361612	0
0.251214	4	16	4	9.95436e-12	20987.5	0
0.251214	4	17	3	8.82149e-12	18599	0
0.251214	4	18	1	1.90509e-12	4016.63	0
0.251214	4	19	6	1.75937e-12	3709.41	0
0.251214	4	20	2	1.09183e-11	23019.9	0
0.252214	1	1	6	3.73396e-12	7872.57	0
0.252214	1	2	3	2.01179e-12	4241.61	0
0.252214	1	3	4	3.66199e-12	7720.83	0
0.252214	1	4	2	3.99716e-11	84275	0
0.252214	1	5	1	1.98959e-12	4194.8	0
0.252214	2	6	1	2.09076e-12	4408.1	0
0.252214	2	7	2	2.66317e-12	5614.94	0
0.252214	2	8	3	6.20262e-11	130774	0
0.252214	2	9	4	6.79851e-12	14333.8	0
0.252214	2	10	5	2.95219e-11	62243.1	0
0.252214	3	11	1	1.82885e-11	38558.9	0
0.252214	3	12	3	5.97369e-12	12594.7	0
0.252214	3	13	4	5.01955e-12	10583.1	0
0.252214	3	14	5	2.5549e-12	5386.67	0
0.252214	3	15	2	1.71512e-10	361612	0
0.252214	4	16	4	9.95436e-12	20987.5	0
0.252214	4	17	3	8.82149e-12	18599	0
0.252214	4	18	1	1.90509e-12	4016.63	0
0.252214	4	19	6	1.75937e-12	3709.41	0
0.252214	4	20	2	1.09183e-11	23019.9	0
0.253214	1	1	6	3.73396e-12	7872.57	0
0.253214	1	2	3	2.01179e-12	4241.61	0
0.253214	1	3	4	3.66199e-12	7720.83	0
0.253214	1	4	2	3.99716e-11	84275	0
0.253214	1	5	1	1.98959e-12	4194.8	0
0.253214	2	6	1	2.09076e-12	4408.1	0
0.253214	2	7	2	2.66317e-12	5614.94	0
0.253214	2	8	3	6.20262e-11	130774	0
0.253214	2	9	4	6.79851e-12	14333.8	0
0.253214	2	10	5	2.95219e-11	62243.1	0
0.253214	3	11	1	1.82885e-11	38558.9	0
0.253214	3	12	3	5.97369e-12	12594.7	0
0.253214	3	13	4	5.01955e-12	10583.1	0
0.253214	3	14	5	2.5549e-12	5386.67	0
0.253214	3	15	2	1.71512e-10	361612	0
0.253214	4	16	4	9.95436e-12	20987.5	0
0.253214	4	17	3	8.82149e-12	18599	0
0.253214	4	18	1	1.90509e-12	4016.63	0
0.253214	4	19	6	1.75937e-12	3709.41	0
0.253214	4	20	2	1.09183e-11	23019.9	0
0.254214	1	1	6	3.73396e-12	7872.57	0
0.254214	1	2	3	2.01179e-12	4241.61	0
0.254214	1	3	4	3.66199e-12	7720.83	0
0.254214	1	4	2	3.99716e-11	84275	0
0.254214	1	5	1	1.98959e-12	4194.8	0
0.254214	2	6	1	2.09076e-12	4408.1	0
0.254214	2	7	2	2.66317e-12	5614.94	0
0.254214	2	8	3	6.20262e-11	130774	0
0.254214	2	9	4	6.79851e-12	14333.8	0
0.254214	2	10	5	2.95219e-11	62243.1	0
0.254214	3	11	1	1.82885e-11	38558.9	0
0.254214	3	12	3	5.97369e-12	12594.7	0
0.254214	3	13	4	5.01955e-12	10583.1	0
0.254214	3	14	5	2.5549e-12	5386.67	0
0.254214	3	15	2	1.71512e-10	361612	0
0.254214	4	16	4	9.95436e-12	20987.5	0
0.254214	4	17	3	8.82149e-12	18599	0
0.254214	4	18	1	1.90509e-12	4016.63	0
0.254214	4	19	6	1.75937e-12	3709.41	0
0.254214	4	20	2	1.09183e-11	23019.9	0
0.255214	1	1	6	3.73396e-12	7872.57	0
0.255214	1	2	3	2.01179e-12	4241.61	0
0.255214	1	3	4	3.66199e-12	7720.83	0
0.255214	1	4	2	3.99716e-11	84275	0
0.255214	1	5	1	1.98959e-12	4194.8	0
0.255214	2	6	1	2.09076e-12	4408.1	0
0.255214	2	7	2	2.66317e-12	5614.94	0
0.255214	2	8	3	6.20262e-11	130774	0
0.255214	2	9	4	6.79851e-12	14333.8	0
0.255214	2	10	5	2.95219e-11	62243.1	0
0.255214	3	11	1	1.82885e-11	38558.9	0
0.255214	3	12	3	5.97369e-12	12594.7	0
0.255214	3	13	4	5.01955e-12	10583.1	0
0.255214	3	14	5	2.5549e-12	5386.67	0
0.255214	3	15	2	1.71512e-10	361612	0
0.255214	4	16	4	9.95436e-12	20987.5	0
0.255214	4	17	3	8.82149e-12	18599	0
0.255214	4	18	1	1.90509e-12	4016.63	0
0.255214	4	19	6	1.75937e-12	3709.41	0
0.255214	4	20	2	1.09183e-11	23019.9	0
0.256214	1	1	6	3.73396e-12	7872.57	0
0.256214	1	2	3	2.01179e-12	4241.61	0
0.256214	1	3	4	3.66199e-12	7720.83	0
0.256214	1	4	2	3.99716e-11	84275	0
0.256214	1	5	1	1.98959e-12	4194.8	0
0.256214	2	6	1	2.09076e-12	4408.1	0
0.256214	2	7	2	2.66317e-12	5614.94	0
0.256214	2	8	3	6.20262e-11	130774	0
0.256214	2	9	4	6.79851e-12	14333.8	0
0.256214	2	10	5	2.95219e-11	62243.1	0
0.256214	3	11	1	1.82885e-11	38558.9	0
0.256214	3	12	3	5.97369e-12	12594.7	0
0.256214	3	13	4	5.01955e-12	10583.1	0
0.256214	3	14	5	2.5549e-12	5386.67	0
0.256214	3	15	2	1.71512e-10	361612	0
0.256214	4	16	4	9.95436e-12	20987.5	0
0.256214	4	17	3	8.82149e-12	18599	0
0.256214	4	18	1	1.90509e-12	4016.63	0
0.256214	4	19	6	1.75937e-12	3709.41	0
0.256214	4	20	2	1.09183e-11	23019.9	0
0.257214	1	1	6	3.73396e-12	7872.57	0
0.257214	1	2	3	2.01179e-12	4241.61	0
0.257214	1	3	4	3.66199e-12	7720.83	0
0.257214	1	4	2	3.99716e-11	84275	0
0.257214	1	5	1	1.98959e-12	4194.8	0
0.257214	2	6	1	2.09076e-12	4408.1	0
0.257214	2	7	2	2.66317e-12	5614.94	0
0.257214	2	8	3	6.20262e-11	130774	0
0.257214	2	9	4	6.79851e-12	14333.8	0
0.257214	2	10	5	2.95219e-11	62243.1	0
0.257214	3	11	1	1.82885e-11	38558.9	0
0.257214	3	12	3	5.97369e-12	12594.7	0
0.257214	3	13	4	5.01955e-12	10583.1	0
0.257214	3	14	5	2.5549e-12	5386.67	0
0.257214	3	15	2	1.71512e-10	361612	0
0.257214	4	16	4	9.95436e-12	20987.5	0
0.257214	4	17	3	8.82149e-12	18599	0
0.257214	4	18	1	1.90509e-12	4016.63	0
0.257214	4	19	6	1.75937e-12	3709.41	0
0.257214	4	20	2	1.09183e-11	23019.9	0
0.258214	1	1	6	3.73396e-12	7872.57	0
0.258214	1	2	3	2.01179e-12	4241.61	0
0.258214	1	3	4	3.66199e-12	7720.83	0
0.258214	1	4	2	3.99716e-11	84275	0
0.258214	1	5	1	1.98959e-12	4194.8	0
